Epochs,loss
1,1.7790502309799194
2,0.7462098002433777
3,0.6642794013023376
4,0.7435463070869446
5,0.7189646363258362
6,0.684866189956665
7,0.6911471486091614
8,0.6652594804763794
9,0.6187277436256409
10,0.629392683506012
11,0.6361352801322937
12,0.5965274572372437
13,0.5994325280189514
14,0.5869717597961426
15,0.5640107989311218
16,0.569429874420166
17,0.5634933710098267
18,0.5360225439071655
19,0.5300880074501038
20,0.5266465544700623
21,0.5069955587387085
22,0.5010489225387573
23,0.48358508944511414
24,0.46274977922439575
25,0.4556792974472046
26,0.4405405521392822
27,0.4260595440864563
28,0.405835896730423
29,0.3879948556423187
30,0.36838993430137634
31,0.35510364174842834
32,0.3341635763645172
33,0.3155320882797241
34,0.3024523854255676
35,0.28509455919265747
36,0.2636129558086395
37,0.24756842851638794
38,0.23757855594158173
39,0.23569418489933014
40,0.22047960758209229
41,0.1933034360408783
42,0.2052738517522812
43,0.1744386851787567
44,0.17046348750591278
45,0.15945689380168915
46,0.14015039801597595
47,0.14032702147960663
48,0.12370213866233826
49,0.12452930957078934
50,0.10872597992420197
51,0.10850846022367477
52,0.09603463113307953
53,0.09599225968122482
54,0.0853704884648323
55,0.08411673456430435
56,0.07569756358861923
57,0.07472635805606842
58,0.067012257874012
59,0.06616333872079849
60,0.0594676211476326
61,0.05885506793856621
62,0.053215391933918
63,0.05230385810136795
64,0.04774989187717438
65,0.0465964749455452
66,0.043127335608005524
67,0.04144486039876938
68,0.038983140140771866
69,0.03695308789610863
70,0.035461533814668655
71,0.03314327076077461
72,0.032139893621206284
73,0.03000769019126892
74,0.029005346819758415
75,0.027601126581430435
76,0.026217974722385406
77,0.025397194549441338
78,0.024009540677070618
79,0.023187007755041122
80,0.022284740582108498
81,0.02125972881913185
82,0.020623642951250076
83,0.019745638594031334
84,0.019027605652809143
85,0.018469156697392464
86,0.01772293820977211
87,0.01723032258450985
88,0.0166312325745821
89,0.016091937199234962
90,0.015663864091038704
91,0.015132621861994267
92,0.014720735140144825
93,0.014291675761342049
94,0.013838264159858227
95,0.01348398718982935
96,0.013092107139527798
97,0.012733561918139458
98,0.012425234541296959
99,0.01208123005926609
100,0.011781429871916771
