Epochs,loss
1,2.050459623336792
2,1.2198460102081299
3,1.0610010623931885
4,1.0895335674285889
5,0.7886860966682434
6,0.6504424214363098
7,0.6666673421859741
8,0.7240003943443298
9,0.7310696244239807
10,0.687956690788269
11,0.6290605068206787
12,0.6034022569656372
13,0.6355665922164917
14,0.6560384035110474
15,0.624643862247467
16,0.5841812491416931
17,0.5800769925117493
18,0.595550000667572
19,0.6008273363113403
20,0.5868536233901978
21,0.562523365020752
22,0.5467292070388794
23,0.5514267086982727
24,0.5585428476333618
25,0.5467329025268555
26,0.5261669754981995
27,0.517900288105011
28,0.5203267335891724
29,0.517997682094574
30,0.5045448541641235
31,0.488046258687973
32,0.4822191894054413
33,0.48280462622642517
34,0.47045060992240906
35,0.45507001876831055
36,0.4527413547039032
37,0.4487192630767822
38,0.43426236510276794
39,0.42451709508895874
40,0.4236958622932434
41,0.4104786813259125
42,0.4015524089336395
43,0.3990713357925415
44,0.38804346323013306
45,0.379133015871048
46,0.3763522803783417
47,0.3650832772254944
48,0.3598693907260895
49,0.3550672233104706
50,0.34547102451324463
51,0.3427562415599823
52,0.3352208435535431
53,0.3298318088054657
54,0.326189786195755
55,0.3191205561161041
56,0.3167930543422699
57,0.3107764720916748
58,0.30737850069999695
59,0.3033406138420105
60,0.2987669110298157
61,0.2961135804653168
62,0.29131144285202026
63,0.28905630111694336
64,0.2843451499938965
65,0.28162944316864014
66,0.277121365070343
67,0.2736475169658661
68,0.268970787525177
69,0.26446810364723206
70,0.259258896112442
71,0.2534983158111572
72,0.24661807715892792
73,0.23921813070774078
74,0.23536482453346252
75,0.23354189097881317
76,0.2291039377450943
77,0.2223353087902069
78,0.21302564442157745
79,0.20046836137771606
80,0.19071246683597565
81,0.1818162351846695
82,0.19541770219802856
83,0.2408227175474167
84,0.21895480155944824
85,0.2639957368373871
86,0.22588032484054565
87,0.2477128952741623
88,0.23104631900787354
89,0.22315837442874908
90,0.23952381312847137
91,0.22690507769584656
92,0.23890672624111176
93,0.24251788854599
94,0.2343427538871765
95,0.24120117723941803
96,0.22959697246551514
97,0.2275187373161316
98,0.22968468070030212
99,0.22392506897449493
100,0.229697123169899
