Epochs,loss
1,31.6929988861084
2,11.447047233581543
3,12.682915687561035
4,10.454313278198242
5,9.22125244140625
6,13.120500564575195
7,11.008227348327637
8,6.7947187423706055
9,5.798789978027344
10,14.282610893249512
11,7.942963600158691
12,4.383184432983398
13,5.0524115562438965
14,5.954431056976318
15,8.126583099365234
16,8.974858283996582
17,8.497627258300781
18,6.316896438598633
19,3.01349139213562
20,2.766103744506836
21,4.158981800079346
22,4.719516277313232
23,2.1806392669677734
24,1.6659948825836182
25,3.4486398696899414
26,3.040672779083252
27,2.4172840118408203
28,3.0099315643310547
29,2.2249159812927246
30,2.6588876247406006
31,3.3100404739379883
32,1.3188912868499756
33,1.8725976943969727
34,1.9868879318237305
35,0.9151933193206787
36,1.1014717817306519
37,1.2133713960647583
38,1.0680545568466187
39,0.8479827046394348
40,0.8217806816101074
41,0.6207953095436096
42,0.6880455017089844
43,0.7663241028785706
44,0.565456211566925
45,0.5790177583694458
46,0.6281617879867554
47,0.7200348377227783
48,1.4464340209960938
49,1.1593817472457886
50,0.6709266304969788
51,0.5644174218177795
52,2.2039382457733154
53,0.5663051009178162
54,0.5771573185920715
55,0.3544134199619293
56,0.6595296859741211
57,0.5254104137420654
58,0.7207443118095398
59,0.31719720363616943
60,3.3289968967437744
61,0.6160945892333984
62,1.0933798551559448
63,0.34606435894966125
64,1.4768208265304565
65,0.43563833832740784
66,1.1047683954238892
67,0.3786747455596924
68,0.6738061904907227
69,0.2262507975101471
70,0.2840600311756134
71,0.3471350073814392
72,0.16926273703575134
73,0.1223757266998291
74,0.8650432229042053
75,0.19037044048309326
76,0.6370463967323303
77,0.19609276950359344
78,0.45745348930358887
79,0.12960906326770782
80,0.21896249055862427
81,0.3411525785923004
82,0.3058803975582123
83,0.5256670713424683
84,0.14807389676570892
85,0.1784013956785202
86,0.20215372741222382
87,0.20036575198173523
88,0.15597383677959442
89,0.07030576467514038
90,0.36019226908683777
91,0.05276544764637947
92,0.12379821389913559
93,0.0795883983373642
94,0.07642415910959244
95,0.05932151898741722
96,0.04675694927573204
97,0.15333083271980286
98,0.14560391008853912
99,0.0779583752155304
100,0.7844347953796387
