Epochs,loss
1,0.7374369502067566
2,0.7068787813186646
3,0.7473800778388977
4,0.7027648091316223
5,0.6762605309486389
6,0.6983354687690735
7,0.6896798610687256
8,0.6664897799491882
9,0.6619145274162292
10,0.6681581139564514
11,0.6672324538230896
12,0.6568098664283752
13,0.6463351845741272
14,0.6444115042686462
15,0.6477477550506592
16,0.6451393961906433
17,0.6365928053855896
18,0.6308112740516663
19,0.6301998496055603
20,0.6301427483558655
21,0.6264047622680664
22,0.6197604537010193
23,0.614406168460846
24,0.6123343110084534
25,0.609642744064331
26,0.6026899218559265
27,0.5954630970954895
28,0.5916657447814941
29,0.5869444608688354
30,0.5782149434089661
31,0.5707433223724365
32,0.5655681490898132
33,0.555235743522644
34,0.5465094447135925
35,0.5386398434638977
36,0.5262011885643005
37,0.5165079832077026
38,0.5032810568809509
39,0.4905550479888916
40,0.47628968954086304
41,0.4627450406551361
42,0.44549623131752014
43,0.4311006963253021
44,0.41376790404319763
45,0.3949168026447296
46,0.3791845440864563
47,0.3627275228500366
48,0.35571953654289246
49,0.3365982472896576
50,0.3083769679069519
51,0.29609227180480957
52,0.3208123445510864
53,0.35883429646492004
54,0.30960118770599365
55,0.37479305267333984
56,0.31043586134910583
57,0.27848219871520996
58,0.2580191195011139
59,0.23696953058242798
60,0.27086305618286133
61,0.23783516883850098
62,0.23330025374889374
63,0.18674224615097046
64,0.23180429637432098
65,0.1824275106191635
66,0.19004370272159576
67,0.17580033838748932
68,0.14489229023456573
69,0.19496317207813263
70,0.15922175347805023
71,0.19084729254245758
72,0.14413520693778992
73,0.1651066541671753
74,0.15195195376873016
75,0.11579353362321854
76,0.13661418855190277
77,0.11815354973077774
78,0.15440970659255981
79,0.10730559378862381
80,0.12353525310754776
81,0.12109316885471344
82,0.13030138611793518
83,0.12667261064052582
84,0.10174024850130081
85,0.09327337890863419
86,0.0886356309056282
87,0.08707164227962494
88,0.10257795453071594
89,0.08305683732032776
90,0.08043050020933151
91,0.0712023451924324
92,0.06935926526784897
93,0.0747947171330452
94,0.0694890022277832
95,0.06427069008350372
96,0.06297057867050171
97,0.05683564022183418
98,0.054070401936769485
99,0.05924587696790695
100,0.05137123540043831
