Epochs,loss
1,0.683444082736969
2,1.0814915895462036
3,0.7189534306526184
4,0.7266391515731812
5,0.7882159352302551
6,0.6845000386238098
7,0.6402177810668945
8,0.6754966378211975
9,0.699084460735321
10,0.6858472228050232
11,0.6476487517356873
12,0.6185384392738342
13,0.6293010711669922
14,0.6412245035171509
15,0.6310409307479858
16,0.6014965772628784
17,0.5927668809890747
18,0.6027337908744812
19,0.6015546321868896
20,0.5925659537315369
21,0.5717505812644958
22,0.5650736689567566
23,0.5669116973876953
24,0.5648121237754822
25,0.550668478012085
26,0.539246141910553
27,0.5377015471458435
28,0.5343132615089417
29,0.5118327140808105
30,0.4998469650745392
31,0.5086624026298523
32,0.4922189712524414
33,0.4782620966434479
34,0.4772260785102844
35,0.4716818034648895
36,0.4570261240005493
37,0.4507835805416107
38,0.44012799859046936
39,0.43979039788246155
40,0.43103426694869995
41,0.4169995188713074
42,0.40047767758369446
43,0.4107508957386017
44,0.40962865948677063
45,0.4032661020755768
46,0.4020083248615265
47,0.38624200224876404
48,0.3840290307998657
49,0.37924832105636597
50,0.37395644187927246
51,0.3761010766029358
52,0.370949387550354
53,0.3674345910549164
54,0.3641226589679718
55,0.3753969371318817
56,0.37040963768959045
57,0.36928170919418335
58,0.36518463492393494
59,0.36042284965515137
60,0.35758671164512634
61,0.3579443097114563
62,0.362419992685318
63,0.3584984838962555
64,0.3284759223461151
65,0.3347393572330475
66,0.32782620191574097
67,0.31346237659454346
68,0.3171221911907196
69,0.2970542907714844
70,0.2908207178115845
71,0.28117117285728455
72,0.9996815919876099
73,0.44656243920326233
74,0.45315051078796387
75,0.3438669741153717
76,0.40457579493522644
77,0.324808806180954
78,0.3062070608139038
79,0.3644798994064331
80,0.3284282684326172
81,0.3192727565765381
82,0.35612934827804565
83,0.3329647481441498
84,0.3333699405193329
85,0.334168404340744
86,0.3141634464263916
87,0.29965269565582275
88,0.3110620081424713
89,0.2979341447353363
90,0.2777182459831238
91,0.2909025251865387
92,0.29782867431640625
93,0.281308650970459
94,0.2917281985282898
95,0.2629586458206177
96,0.27512678503990173
97,0.26251938939094543
98,0.2688197195529938
99,0.24646694958209991
100,0.2426775097846985
