Epochs,loss
1,1.152358889579773
2,0.8198497891426086
3,0.7424448728561401
4,0.7138123512268066
5,0.741516649723053
6,0.688958466053009
7,0.6747839450836182
8,0.656420886516571
9,0.6556884050369263
10,0.6694308519363403
11,0.6634349226951599
12,0.6428548693656921
13,0.6258069276809692
14,0.6313546895980835
15,0.6065124273300171
16,0.6146675944328308
17,0.60659259557724
18,0.5799258351325989
19,0.5887735486030579
20,0.5682104825973511
21,0.5596773028373718
22,0.5583014488220215
23,0.5412262082099915
24,0.5302296876907349
25,0.5207203030586243
26,0.5136491060256958
27,0.5040717720985413
28,0.49132615327835083
29,0.48612597584724426
30,0.4739032983779907
31,0.46737754344940186
32,0.4528356194496155
33,0.4474917948246002
34,0.4365535378456116
35,0.427884042263031
36,0.4150920510292053
37,0.4072358310222626
38,0.39726653695106506
39,0.38611000776290894
40,0.37887272238731384
41,0.36412787437438965
42,0.3576631546020508
43,0.34472736716270447
44,0.3364155888557434
45,0.330302357673645
46,0.3158257305622101
47,0.3114509582519531
48,0.30891546607017517
49,0.28947949409484863
50,0.29842016100883484
51,0.29804280400276184
52,0.2766844928264618
53,0.28550153970718384
54,0.25356778502464294
55,0.2597467601299286
56,0.24932625889778137
57,0.23483769595623016
58,0.23622487485408783
59,0.23145394027233124
60,0.2250836044549942
61,0.21090026199817657
62,0.2129317671060562
63,0.20616473257541656
64,0.19629445672035217
65,0.19817866384983063
66,0.19210952520370483
67,0.18400631844997406
68,0.18692614138126373
69,0.17914092540740967
70,0.1742664873600006
71,0.1739548295736313
72,0.16871574521064758
73,0.1661992371082306
74,0.16244789958000183
75,0.16096742451190948
76,0.15878163278102875
77,0.15497581660747528
78,0.15452775359153748
79,0.1509229689836502
80,0.1482989639043808
81,0.1474386751651764
82,0.14450520277023315
83,0.14330992102622986
84,0.14309842884540558
85,0.14739322662353516
86,0.14340685307979584
87,0.13706915080547333
88,0.14228512346744537
89,0.14171196520328522
90,0.13519588112831116
91,0.1396632343530655
92,0.14037984609603882
93,0.1306818276643753
94,0.13331550359725952
95,0.1359751969575882
96,0.13044163584709167
97,0.1371379792690277
98,0.1328907608985901
99,0.1257832646369934
100,0.13281895220279694
