Epochs,loss
1,13.742838859558105
2,13.231152534484863
3,12.450628280639648
4,11.731756210327148
5,10.972405433654785
6,10.27612018585205
7,9.676126480102539
8,9.176366806030273
9,8.681099891662598
10,8.127615928649902
11,7.615035533905029
12,7.013501167297363
13,6.48921537399292
14,6.111425399780273
15,5.583863735198975
16,5.2032389640808105
17,4.937867641448975
18,4.72034215927124
19,4.614682674407959
20,4.386466026306152
21,4.03051233291626
22,3.744492769241333
23,3.458705425262451
24,3.3725392818450928
25,3.2216875553131104
26,3.0359692573547363
27,2.946176767349243
28,2.9207656383514404
29,2.8609070777893066
30,2.7653748989105225
31,2.6664462089538574
32,2.56410813331604
33,2.491325616836548
34,2.3829526901245117
35,2.2045159339904785
36,2.1218063831329346
37,2.0380148887634277
38,1.9529941082000732
39,1.8670252561569214
40,1.7806364297866821
41,1.6278194189071655
42,1.4747378826141357
43,1.3546730279922485
44,1.2341877222061157
45,1.1825584173202515
46,1.069298505783081
47,1.0237782001495361
48,0.9529057145118713
49,0.8154205679893494
50,0.7246548533439636
51,0.7191202044487
52,0.7206600308418274
53,0.7247276306152344
54,0.7307112216949463
55,0.7377653121948242
56,0.7448607683181763
57,0.7509173154830933
58,0.7550509572029114
59,0.7567391395568848
60,0.755882740020752
61,0.7527946829795837
62,0.7479820847511292
63,0.7420622706413269
64,0.7356238961219788
65,0.7290089130401611
66,0.7223750352859497
67,0.7157282829284668
68,0.7089775800704956
69,0.7020185589790344
70,0.694801390171051
71,0.6873612403869629
72,0.679844081401825
73,0.67246413230896
74,0.6655076146125793
75,0.6592956185340881
76,0.6541684865951538
77,0.6517746448516846
78,0.6525942087173462
79,0.652420699596405
80,0.6829491257667542
81,0.6801626682281494
82,0.6438717842102051
83,0.6402264833450317
84,0.6367346048355103
85,0.6338216066360474
86,0.6320489048957825
87,0.6305888891220093
88,0.6278409361839294
89,0.6239310503005981
90,0.6194291710853577
91,0.6152384877204895
92,0.612609326839447
93,0.6107303500175476
94,0.6086024045944214
95,0.605802059173584
96,0.6026497483253479
97,0.600296139717102
98,0.598200798034668
99,0.5960851907730103
100,0.5938692688941956
