Epochs,loss
1,1.404537558555603
2,0.8389140963554382
3,1.0317044258117676
4,0.9970877766609192
5,0.7947407960891724
6,0.6289125084877014
7,1.0296496152877808
8,0.9764503240585327
9,0.6090973019599915
10,0.627507209777832
11,0.6751231551170349
12,0.6763983368873596
13,0.6375290155410767
14,0.6001748442649841
15,0.6052961349487305
16,0.6165768504142761
17,0.5948812961578369
18,0.5552494525909424
19,0.5386513471603394
20,0.5466927289962769
21,0.5534380078315735
22,0.5427604913711548
23,0.5260065197944641
24,0.515188455581665
25,0.5037743449211121
26,0.4870162308216095
27,0.46999791264533997
28,0.46017929911613464
29,0.4565083086490631
30,0.44529959559440613
31,0.42435422539711
32,0.4096566140651703
33,0.3882273733615875
34,0.37326937913894653
35,0.3634198307991028
36,0.3495722711086273
37,0.33007946610450745
38,0.31147053837776184
39,0.30121612548828125
40,0.28956323862075806
41,0.27015843987464905
42,0.2535003423690796
43,0.24597741663455963
44,0.23303033411502838
45,0.2137426733970642
46,0.20333589613437653
47,0.19546356797218323
48,0.1815415322780609
49,0.16934089362621307
50,0.16095498204231262
51,0.1525544822216034
52,0.13983561098575592
53,0.12999628484249115
54,0.12405598908662796
55,0.11607304215431213
56,0.10616376996040344
57,0.1001690998673439
58,0.09606486558914185
59,0.08864040672779083
60,0.08149716258049011
61,0.07744375616312027
62,0.07330747693777084
63,0.06739399582147598
64,0.06327617913484573
65,0.060803063213825226
66,0.057040851563215256
67,0.0527309775352478
68,0.04999546334147453
69,0.04761148989200592
70,0.044546402990818024
71,0.04227694496512413
72,0.04005633667111397
73,0.03798140585422516
74,0.03626711666584015
75,0.03420919552445412
76,0.03271704912185669
77,0.03121887892484665
78,0.02979646623134613
79,0.028524139896035194
80,0.027126891538500786
81,0.026099901646375656
82,0.02499282732605934
83,0.02404608577489853
84,0.02301180362701416
85,0.02216303162276745
86,0.021320173516869545
87,0.020596832036972046
88,0.0198293998837471
89,0.019138753414154053
90,0.018467357382178307
91,0.017887284979224205
92,0.017296910285949707
93,0.016766168177127838
94,0.016216328367590904
95,0.015740791335701942
96,0.015262767672538757
97,0.014839671552181244
98,0.014411133714020252
99,0.014010351151227951
100,0.013624319806694984
