Epochs,loss
1,33847.86328125
2,33822.2890625
3,33782.796875
4,33778.86328125
5,33770.890625
6,33766.66796875
7,33761.1171875
8,33756.828125
9,33755.08984375
10,33754.77734375
11,33751.83203125
12,33746.8515625
13,33743.4296875
14,33741.87890625
15,33738.8359375
16,33737.4765625
17,33736.4609375
18,33733.6484375
19,33732.28125
20,33730.8203125
21,33729.1015625
22,33727.78125
23,33725.5703125
24,33723.97265625
25,33722.1640625
26,33721.1015625
27,33719.05859375
28,33717.6953125
29,33716.8984375
30,33715.453125
31,33713.65625
32,33712.03125
33,33710.8515625
34,33710.45703125
35,33710.60546875
36,33708.171875
37,33705.265625
38,33704.0703125
39,33704.25
40,33704.27734375
41,33702.6875
42,33699.2421875
43,33697.56640625
44,33697.578125
45,33697.46484375
46,33696.13671875
47,33693.92578125
48,33692.25
49,33691.04296875
50,33690.75390625
