Epochs,loss
1,29691.765625
2,29742.388671875
3,29671.865234375
4,29643.26953125
5,29642.234375
6,29642.0703125
7,29626.41015625
8,29603.390625
9,29605.240234375
10,29612.099609375
11,29611.876953125
12,29607.89453125
13,29603.123046875
14,29601.18359375
15,29599.25
16,29595.98828125
17,29594.4296875
18,29594.140625
19,29594.314453125
20,29594.041015625
21,29593.05859375
22,29591.68359375
23,29590.099609375
24,29588.3359375
25,29586.462890625
26,29584.748046875
27,29583.603515625
28,29583.171875
29,29582.859375
30,29581.998046875
31,29580.76171875
32,29579.76953125
33,29578.87890625
34,29577.68359375
35,29576.302734375
36,29575.115234375
37,29573.76171875
38,29572.375
39,29571.30859375
40,29570.576171875
41,29569.296875
42,29568.123046875
43,29567.125
44,29566.42578125
45,29565.16796875
46,29564.19140625
47,29563.30078125
48,29562.07421875
49,29560.87890625
50,29560.29296875
