Epochs,loss
1,33891.59375
2,34187.3671875
3,34188.3984375
4,34188.7578125
5,34188.9296875
6,34189.0234375
7,34189.078125
8,34189.1015625
9,34189.109375
10,34189.109375
11,34189.08203125
12,34189.0546875
13,34189.00390625
14,34188.9375
15,34188.85546875
16,34188.73828125
17,34188.578125
18,34188.375
19,34188.1015625
20,34187.73046875
21,34187.203125
22,34177.46875
23,34063.015625
24,33835.765625
25,33814.21875
26,33809.921875
27,33811.1015625
28,33812.71484375
29,33812.734375
30,33818.75
31,33812.4296875
32,33809.4296875
33,33806.38671875
34,33810.8203125
35,33809.109375
36,33807.10546875
37,33807.26171875
38,33807.33984375
39,33807.37890625
40,33807.3984375
41,33807.41015625
42,33807.4140625
43,33807.41796875
44,33807.421875
45,33807.421875
46,33807.421875
47,33807.421875
48,33807.421875
49,33807.42578125
50,33807.42578125
