Epochs,loss
1,29863.740234375
2,29919.984375
3,29892.697265625
4,29877.462890625
5,29821.32421875
6,29807.732421875
7,29766.716796875
8,29761.71484375
9,29729.21875
10,29712.037109375
11,29712.5859375
12,29705.3984375
13,29700.41796875
14,29695.435546875
15,29689.322265625
16,29682.94921875
17,29673.44921875
18,29671.275390625
19,29663.36328125
20,29660.46875
21,29658.97265625
22,29656.583984375
23,29653.4140625
24,29654.173828125
25,29652.42578125
26,29651.453125
27,29651.41015625
28,29651.169921875
29,29650.65234375
30,29650.802734375
31,29650.59375
32,29650.751953125
33,29650.564453125
34,29650.6484375
35,29650.728515625
36,29650.576171875
37,29651.08984375
38,29650.765625
39,29650.4453125
40,29650.837890625
41,29650.72265625
42,29650.7578125
43,29650.87109375
44,29650.5390625
45,29650.515625
46,29650.966796875
47,29650.41015625
48,29650.79296875
49,29650.7734375
50,29650.787109375
