Epochs,loss
1,34023.69140625
2,33823.5625
3,33813.4453125
4,33814.90625
5,33812.76171875
6,33811.6953125
7,33810.4921875
8,33810.8046875
9,33810.3828125
10,33808.3359375
11,33808.33984375
12,33808.66015625
13,33810.50390625
14,33810.5078125
15,33807.40625
16,33807.41015625
17,33807.41015625
18,33807.4140625
19,33807.41015625
20,33807.4140625
21,33807.4140625
22,33807.4140625
23,33807.4140625
24,33807.41796875
25,33807.4140625
26,33807.4140625
27,33807.4140625
28,33807.4140625
29,33807.4140625
30,33807.4140625
31,33807.4140625
32,33807.41796875
33,33807.41796875
34,33807.41796875
35,33807.4140625
36,33807.4140625
37,33807.4140625
38,33807.4140625
39,33807.4140625
40,33807.4140625
41,33807.4140625
42,33807.4140625
43,33807.4140625
44,33807.4140625
45,33807.4140625
46,33807.4140625
47,33807.4140625
48,33807.4140625
49,33807.4140625
50,33807.4140625
