Epochs,loss
1,34233.2890625
2,34225.8203125
3,34219.265625
4,34211.734375
5,34199.8984375
6,34192.19140625
7,34181.8671875
8,34167.9765625
9,34151.0078125
10,34121.8203125
11,34079.2734375
12,34023.5625
13,33946.5546875
14,33876.1328125
15,33844.78515625
16,33835.41796875
17,33830.03125
18,33828.1015625
19,33825.578125
20,33823.28125
21,33822.48828125
22,33821.921875
23,33820.5078125
24,33819.9296875
25,33818.65234375
26,33818.140625
27,33817.2421875
28,33815.14453125
29,33813.08203125
30,33812.015625
31,33811.5859375
32,33810.80859375
33,33810.78125
34,33810.6953125
35,33810.2578125
36,33808.7734375
37,33807.8515625
38,33807.74609375
39,33807.73828125
40,33807.73046875
41,33807.7265625
42,33807.7265625
43,33807.71875
44,33807.71484375
45,33807.7109375
46,33807.70703125
47,33807.703125
48,33807.6953125
49,33807.69140625
50,33807.6875
