Epochs,loss
1,33914.83984375
2,34085.5
3,34003.0703125
4,33992.78515625
5,33940.8671875
6,33876.12109375
7,33848.671875
8,33820.3984375
9,33807.36328125
10,33806.46484375
11,33806.875
12,33807.00390625
13,33807.0625
14,33807.1015625
15,33807.1328125
16,33807.15625
17,33807.18359375
18,33807.20703125
19,33807.22265625
20,33807.2421875
21,33807.2578125
22,33807.2734375
23,33807.28515625
24,33807.296875
25,33807.3046875
26,33807.31640625
27,33807.3203125
28,33807.3359375
29,33807.3359375
30,33807.34375
31,33807.34375
32,33807.3515625
33,33807.3515625
34,33807.359375
35,33807.359375
36,33807.359375
37,33807.359375
38,33807.359375
39,33807.36328125
40,33807.36328125
41,33807.36328125
42,33807.3671875
43,33807.3671875
44,33807.3671875
45,33807.3671875
46,33807.3671875
47,33807.3671875
48,33807.3671875
49,33807.3671875
50,33807.3671875
