Epochs,loss
1,34105.4453125
2,34076.5859375
3,34058.48046875
4,34041.4765625
5,34027.609375
6,34012.421875
7,33997.9921875
8,33984.8515625
9,33970.0625
10,33954.03515625
11,33939.3046875
12,33923.71484375
13,33908.2734375
14,33892.421875
15,33875.7421875
16,33861.171875
17,33845.9765625
18,33835.625
19,33824.296875
20,33816.8203125
21,33811.8359375
22,33806.671875
23,33801.86328125
24,33798.8125
25,33796.5078125
26,33795.828125
27,33795.60546875
28,33795.3203125
29,33794.97265625
30,33794.59375
31,33794.16015625
32,33793.6328125
33,33793.015625
34,33792.234375
35,33791.328125
36,33790.26171875
37,33789.2109375
38,33788.44921875
39,33787.96875
40,33787.5859375
41,33787.2890625
42,33787.0859375
43,33786.94921875
44,33786.8359375
45,33786.69921875
46,33786.53515625
47,33786.3125
48,33786.0234375
49,33785.69140625
50,33785.3125
