Epochs,loss
1,29895.845703125
2,29998.50390625
3,29993.05859375
4,29962.3671875
5,29885.494140625
6,29796.474609375
7,29726.640625
8,29686.13671875
9,29699.55859375
10,29686.833984375
11,29673.9609375
12,29657.12890625
13,29654.3359375
14,29651.71875
15,29650.3203125
16,29650.34375
17,29650.3671875
18,29650.375
19,29650.380859375
20,29650.392578125
21,29650.39453125
22,29650.3984375
23,29650.40234375
24,29650.400390625
25,29650.404296875
26,29650.40625
27,29650.40625
28,29650.408203125
29,29650.404296875
30,29650.40625
31,29650.40625
32,29650.40625
33,29650.41015625
34,29650.40625
35,29650.408203125
36,29650.408203125
37,29650.404296875
38,29650.412109375
39,29650.412109375
40,29650.408203125
41,29650.408203125
42,29650.408203125
43,29650.412109375
44,29650.408203125
45,29650.408203125
46,29650.408203125
47,29650.412109375
48,29650.408203125
49,29650.408203125
50,29650.408203125
