Epochs,loss
1,34206.59765625
2,34207.2265625
3,34215.1328125
4,34216.3046875
5,34216.61328125
6,34216.58984375
7,34216.23828125
8,34210.65625
9,34194.8984375
10,33974.6328125
11,33810.60546875
12,33807.29296875
13,33807.0078125
14,33806.796875
15,33806.62890625
16,33806.734375
17,33804.4765625
18,33806.6484375
19,33796.9375
20,33802.9609375
21,33798.1953125
22,33797.51171875
23,33805.90625
24,33803.05078125
25,33797.484375
26,33798.484375
27,33800.79296875
28,33800.546875
29,33797.9609375
30,33797.16015625
31,33796.0078125
32,33797.58984375
33,33796.3046875
34,33797.375
35,33800.50390625
36,33797.2265625
37,33794.15234375
38,33794.19921875
39,33813.56640625
40,33793.39453125
41,33794.765625
42,33795.9609375
43,33798.5078125
44,33798.34375
45,33796.37890625
46,33794.3125
47,33792.97265625
48,33794.3515625
49,33794.8203125
50,33792.2734375
