Epochs,loss
1,33896.75
2,34104.4921875
3,33808.578125
4,33806.08984375
5,33807.6015625
6,33807.3046875
7,33807.2109375
8,33807.22265625
9,33807.25390625
10,33807.28515625
11,33807.3125
12,33807.3359375
13,33807.3515625
14,33807.375
15,33807.3828125
16,33807.3984375
17,33807.40234375
18,33807.40625
19,33807.40625
20,33807.40625
21,33807.4140625
22,33807.4140625
23,33807.4140625
24,33807.4140625
25,33807.4140625
26,33807.421875
27,33807.421875
28,33807.4140625
29,33807.421875
30,33807.41796875
31,33807.41796875
32,33807.4140625
33,33807.4140625
34,33807.4140625
35,33807.4140625
36,33807.40625
37,33807.40625
38,33807.40625
39,33807.40625
40,33807.40625
41,33807.3984375
42,33807.3984375
43,33807.3984375
44,33807.390625
45,33807.390625
46,33807.390625
47,33807.38671875
48,33807.3828125
49,33807.37890625
50,33807.375
