Epochs,loss
1,34143.6953125
2,33955.9609375
3,33855.828125
4,33835.97265625
5,33831.0859375
6,33823.875
7,33811.75
8,33806.76171875
9,33805.953125
10,33805.9140625
11,33805.73828125
12,33805.66796875
13,33805.6953125
14,33805.5078125
15,33805.45703125
16,33805.44140625
17,33805.3515625
18,33805.55859375
19,33805.5390625
20,33805.9453125
21,33805.9921875
22,33805.671875
23,33805.42578125
24,33805.3359375
25,33805.33203125
26,33805.515625
27,33805.546875
28,33805.20703125
29,33805.3359375
30,33805.51953125
31,33805.1484375
32,33805.1484375
33,33805.31640625
34,33805.140625
35,33805.0703125
36,33805.0546875
37,33805.15234375
38,33805.09375
39,33805.046875
40,33805.0703125
41,33805.07421875
42,33805.05859375
43,33805.01171875
44,33804.94921875
45,33804.9453125
46,33804.9453125
47,33804.875
48,33804.859375
49,33804.8671875
50,33804.859375
