Epochs,loss
1,34045.2421875
2,34170.1640625
3,33986.0
4,33808.765625
5,33807.84375
6,33807.58984375
7,33807.46875
8,33807.3984375
9,33807.35546875
10,33807.32421875
11,33807.3046875
12,33807.28515625
13,33807.27734375
14,33807.26171875
15,33807.26171875
16,33807.25
17,33807.2421875
18,33807.234375
19,33807.2265625
20,33807.21484375
21,33807.203125
22,33807.1796875
23,33807.1640625
24,33807.13671875
25,33807.109375
26,33807.0703125
27,33807.0234375
28,33806.97265625
29,33806.90625
30,33806.8203125
31,33806.7265625
32,33806.609375
33,33806.46484375
34,33806.22265625
35,33805.8046875
36,33805.3359375
37,33803.8125
38,33809.6953125
39,33804.88671875
40,33805.8359375
41,33806.25390625
42,33806.41796875
43,33806.546875
44,33806.64453125
45,33806.7265625
46,33806.79296875
47,33806.84375
48,33806.890625
49,33806.9296875
50,33806.95703125
