Epochs,loss
1,29768.71484375
2,29728.322265625
3,29650.2734375
4,29650.328125
5,29650.357421875
6,29650.36328125
7,29650.36328125
8,29650.359375
9,29650.359375
10,29650.35546875
11,29650.35546875
12,29650.35546875
13,29650.357421875
14,29650.35546875
15,29650.357421875
16,29650.359375
17,29650.359375
18,29650.359375
19,29650.359375
20,29650.359375
21,29650.35546875
22,29650.35546875
23,29650.35546875
24,29650.35546875
25,29650.353515625
26,29650.3515625
27,29650.349609375
28,29650.34375
29,29650.33984375
30,29650.33203125
31,29650.326171875
32,29650.32421875
33,29650.3125
34,29650.302734375
35,29650.2890625
36,29650.2734375
37,29650.251953125
38,29650.232421875
39,29650.203125
40,29650.17578125
41,29650.142578125
42,29650.11328125
43,29650.091796875
44,29650.078125
45,29650.08203125
46,29650.09375
47,29650.09765625
48,29650.095703125
49,29650.078125
50,29650.05859375
