Epochs,loss
1,29747.412109375
2,29971.06640625
3,29874.021484375
4,29770.689453125
5,29653.796875
6,29649.828125
7,29649.703125
8,29649.642578125
9,29649.65234375
10,29649.6953125
11,29649.71484375
12,29649.7265625
13,29649.703125
14,29649.685546875
15,29649.68359375
16,29649.6875
17,29649.6796875
18,29649.66015625
19,29649.625
20,29649.564453125
21,29649.47265625
22,29649.30859375
23,29649.3515625
24,29649.390625
25,29649.53515625
26,29649.62109375
27,29649.6640625
28,29649.67578125
29,29649.66015625
30,29649.609375
31,29649.541015625
32,29649.435546875
33,29649.291015625
34,29648.9921875
35,29655.796875
36,29648.923828125
37,29649.09765625
38,29649.134765625
39,29649.130859375
40,29649.0859375
41,29649.0078125
42,29648.88671875
43,29648.75390625
44,29648.654296875
45,29648.701171875
46,29648.7421875
47,29648.53515625
48,29648.359375
49,29648.30078125
50,29648.2734375
