Epochs,loss
1,29927.71484375
2,29946.498046875
3,29663.822265625
4,29657.201171875
5,29650.30859375
6,29650.35546875
7,29650.376953125
8,29650.388671875
9,29650.396484375
10,29650.400390625
11,29650.40234375
12,29650.40625
13,29650.404296875
14,29650.40625
15,29650.40625
16,29650.408203125
17,29650.40625
18,29650.40625
19,29650.412109375
20,29650.408203125
21,29650.408203125
22,29650.408203125
23,29650.408203125
24,29650.41015625
25,29650.41015625
26,29650.40625
27,29650.41015625
28,29650.41015625
29,29650.41015625
30,29650.41015625
31,29650.41015625
32,29650.41015625
33,29650.4140625
34,29650.4140625
35,29650.41015625
36,29650.41015625
37,29650.4140625
38,29650.41015625
39,29650.41015625
40,29650.41015625
41,29650.41015625
42,29650.41015625
43,29650.41015625
44,29650.40625
45,29650.40625
46,29650.41015625
47,29650.41015625
48,29650.41015625
49,29650.41015625
50,29650.41015625
