Epochs,loss
1,29861.4296875
2,29661.01953125
3,29655.5078125
4,29661.298828125
5,29658.380859375
6,29659.146484375
7,29659.875
8,29659.203125
9,29659.10546875
10,29658.26953125
11,29658.078125
12,29657.55859375
13,29657.373046875
14,29655.890625
15,29655.65234375
16,29655.1328125
17,29653.93359375
18,29658.212890625
19,29659.865234375
20,29660.1796875
21,29662.107421875
22,29662.3671875
23,29659.09765625
24,29654.1015625
25,29653.5078125
26,29653.6484375
27,29654.435546875
28,29654.55078125
29,29653.6015625
30,29653.70703125
31,29655.60546875
32,29655.8203125
33,29656.810546875
34,29654.61328125
35,29655.3671875
36,29657.453125
37,29655.39453125
38,29654.92578125
39,29657.3359375
40,29662.98828125
41,29662.060546875
42,29656.763671875
43,29658.8046875
44,29661.01953125
45,29655.8515625
46,29656.4921875
47,29655.515625
48,29653.61328125
49,29651.748046875
50,29652.1796875
