Epochs,loss
1,33947.3359375
2,33807.26171875
3,33807.0859375
4,33807.05078125
5,33807.0546875
6,33807.0625
7,33807.0625
8,33807.0625
9,33807.0546875
10,33807.04296875
11,33807.015625
12,33806.9765625
13,33806.921875
14,33806.8515625
15,33806.75
16,33806.6171875
17,33806.3125
18,33807.8515625
19,33806.3125
20,33806.5390625
21,33806.6171875
22,33806.65625
23,33806.6796875
24,33806.6796875
25,33806.66796875
26,33806.6328125
27,33806.59375
28,33806.54296875
29,33806.49609375
30,33806.46875
31,33806.44921875
32,33806.41015625
33,33806.38671875
34,33806.47265625
35,33806.47265625
36,33806.40625
37,33806.3671875
38,33806.3984375
39,33806.3984375
40,33806.359375
41,33806.3203125
42,33806.3203125
43,33806.296875
44,33806.2109375
45,33806.21875
46,33806.1875
47,33806.1015625
48,33806.0703125
49,33806.0078125
50,33805.90625
