mse,mae,rmse,mape,r2,node
43019.01084142053,140.63360203637018,207.41024767696638,0.5438895036349084,-0.3894889750147723,694
21766.696929662652,103.1768421836631,147.5354090707131,0.4590846144503725,-0.22114724373878358,2772
97.13008720422808,7.14053467058,9.85545976625282,672483754456276.1,0.9314636569182272,1203
48.75293243280334,5.029349500855441,6.9823300146013825,44681823044364.51,0.8327356853679881,592
9786.607345319522,59.45821848243632,98.92728311906438,0.3768487080174311,0.201009471763555,561
