Epochs,loss
1,0.9368535876274109
2,0.727229118347168
3,0.7246831059455872
4,0.7100062966346741
5,0.7152247428894043
6,0.7121848464012146
7,0.7016921639442444
8,0.701277494430542
9,0.702375590801239
10,0.6963432431221008
11,0.6912752985954285
12,0.6929004192352295
13,0.6936065554618835
14,0.6901245713233948
15,0.6890468597412109
16,0.6913737058639526
17,0.6915516257286072
18,0.6893439888954163
19,0.6889370083808899
20,0.6900448203086853
21,0.6891228556632996
22,0.6870641112327576
23,0.6867006421089172
24,0.6869832277297974
25,0.6859307289123535
26,0.6847313046455383
27,0.6849117875099182
28,0.685210108757019
29,0.6845262050628662
30,0.6840861439704895
31,0.6844479441642761
32,0.6844300627708435
33,0.6837992072105408
34,0.6835533976554871
35,0.6836391091346741
36,0.6832266449928284
37,0.6826572418212891
38,0.6825574636459351
39,0.682466447353363
40,0.6820530295372009
41,0.6818369030952454
42,0.6818880438804626
43,0.6817123889923096
44,0.6814530491828918
45,0.6814360618591309
46,0.6813557147979736
47,0.681079626083374
48,0.6809173226356506
49,0.6808252334594727
50,0.6805891990661621
51,0.6803966164588928
52,0.6803252696990967
53,0.680179238319397
54,0.6800008416175842
55,0.6799184083938599
56,0.6797976493835449
57,0.6796205043792725
58,0.6795037388801575
59,0.6793657541275024
60,0.6791512966156006
61,0.6789647936820984
62,0.6787927150726318
63,0.6785904169082642
64,0.6784154176712036
65,0.6782484650611877
66,0.6780714988708496
67,0.6779285073280334
68,0.6778043508529663
69,0.6776483058929443
70,0.6775012612342834
71,0.677361011505127
72,0.67720627784729
73,0.6770633459091187
74,0.67693692445755
75,0.6768001914024353
76,0.6766746640205383
77,0.676543653011322
78,0.6763937473297119
79,0.6762503385543823
80,0.6760984063148499
81,0.6759421825408936
82,0.6758050322532654
83,0.6756671071052551
84,0.6755366325378418
85,0.6754090189933777
86,0.6752757430076599
87,0.6751422882080078
88,0.6750067472457886
89,0.6748656034469604
90,0.6747215986251831
91,0.6745619177818298
92,0.6743755340576172
93,0.6741606593132019
94,0.6739833354949951
95,0.6738443374633789
96,0.6737414002418518
97,0.6736536622047424
98,0.6735455989837646
99,0.6733880043029785
100,0.6732290983200073
