Epochs,loss
1,0.7836866974830627
2,0.8236551880836487
3,0.7674011588096619
4,0.7100677490234375
5,0.7414496541023254
6,0.730116069316864
7,0.693412184715271
8,0.7031585574150085
9,0.7174158692359924
10,0.7064584493637085
11,0.6900333166122437
12,0.6974828839302063
13,0.7085286974906921
14,0.6997946500778198
15,0.6870570182800293
16,0.6890754699707031
17,0.6946606040000916
18,0.6896573305130005
19,0.6807999610900879
20,0.6808678507804871
21,0.6851301789283752
22,0.6825189590454102
23,0.6777774095535278
24,0.6784384846687317
25,0.6817187070846558
26,0.6810521483421326
27,0.6775034070014954
28,0.676514744758606
29,0.6778613924980164
30,0.67686927318573
31,0.6739875674247742
32,0.6734712719917297
33,0.6744152903556824
34,0.6735564470291138
35,0.671881377696991
36,0.6721131801605225
37,0.6728333830833435
38,0.6718252301216125
39,0.6707197427749634
40,0.6710236668586731
41,0.6710567474365234
42,0.6700828075408936
43,0.669448971748352
44,0.6694831848144531
45,0.6689590215682983
46,0.6681669354438782
47,0.6681406497955322
48,0.6682016253471375
49,0.6676477789878845
50,0.6672452092170715
51,0.6672285795211792
52,0.6669030785560608
53,0.6664194464683533
54,0.666221022605896
55,0.6659908890724182
56,0.665611982345581
57,0.6654171943664551
58,0.6652242541313171
59,0.664847731590271
60,0.6646085381507874
61,0.6645039319992065
62,0.6642558574676514
63,0.6639736294746399
64,0.6637856364250183
65,0.6635109782218933
66,0.6632704138755798
67,0.663105309009552
68,0.6628552675247192
69,0.6626185774803162
70,0.6624302268028259
71,0.6621794104576111
72,0.6619548797607422
73,0.661763608455658
74,0.6615049242973328
75,0.6612571477890015
76,0.6610209345817566
77,0.6607475876808167
78,0.6604911088943481
79,0.6602251529693604
80,0.6599435806274414
81,0.6596986055374146
82,0.6594343781471252
83,0.6591668128967285
84,0.6589013338088989
85,0.658593475818634
86,0.6582948565483093
87,0.6579698324203491
88,0.6576469540596008
89,0.6572903394699097
90,0.6568980813026428
91,0.6565325856208801
92,0.6561789512634277
93,0.6558863520622253
94,0.6556289196014404
95,0.6553688049316406
96,0.6551066040992737
97,0.6548321843147278
98,0.6545701026916504
99,0.65427565574646
100,0.6539375185966492
