Epochs,loss
1,2.006861925125122
2,1.8713151216506958
3,1.7651742696762085
4,1.681562066078186
5,1.6143068075180054
6,1.5611573457717896
7,1.5209800004959106
8,1.4922571182250977
9,1.4729710817337036
10,1.461040735244751
11,1.4543607234954834
12,1.4506229162216187
13,1.4473567008972168
14,1.4424080848693848
15,1.4347361326217651
16,1.4255051612854004
17,1.414475440979004
18,1.4021040201187134
19,1.389298677444458
20,1.376717209815979
21,1.364589810371399
22,1.3528577089309692
23,1.3414497375488281
24,1.3305442333221436
25,1.320500373840332
26,1.3117109537124634
27,1.3044565916061401
28,1.2987151145935059
29,1.2941566705703735
30,1.2902277708053589
31,1.2862780094146729
32,1.2817996740341187
33,1.2765005826950073
34,1.2703543901443481
35,1.2635678052902222
36,1.2564749717712402
37,1.2494145631790161
38,1.2426700592041016
39,1.236371397972107
40,1.2305488586425781
41,1.225102186203003
42,1.21987783908844
43,1.2147036790847778
44,1.2094582319259644
45,1.2041300535202026
46,1.198723554611206
47,1.193274974822998
48,1.1877830028533936
49,1.1822434663772583
50,1.1766612529754639
51,1.1710528135299683
52,1.1654199361801147
53,1.1597901582717896
54,1.1542222499847412
55,1.1487241983413696
56,1.1432735919952393
57,1.1378414630889893
58,1.1324148178100586
59,1.1269357204437256
60,1.1213678121566772
61,1.1156747341156006
62,1.1098148822784424
63,1.1037958860397339
64,1.0976847410202026
65,1.0915058851242065
66,1.0852365493774414
67,1.0789495706558228
68,1.0727399587631226
69,1.0666189193725586
70,1.0606107711791992
71,1.0547353029251099
72,1.0489516258239746
73,1.0432718992233276
74,1.0377566814422607
75,1.0324212312698364
76,1.0272459983825684
77,1.022208333015442
78,1.0172626972198486
79,1.012399435043335
80,1.0076130628585815
81,1.002894639968872
82,0.9982413053512573
83,0.9935864806175232
84,0.988909125328064
85,0.9841899871826172
86,0.9794152975082397
87,0.9745452404022217
88,0.9695723056793213
89,0.9644993543624878
90,0.9593319296836853
91,0.954095721244812
92,0.9488524198532104
93,0.9435850381851196
94,0.9384285807609558
95,0.9334704279899597
96,0.9288114309310913
97,0.9244462251663208
98,0.920226514339447
99,0.9161161184310913
100,0.9120323061943054
