mse,mae,rmse,mape,r2,node
133063.47774145805,317.0928366425334,364.7786695264103,1.7620100158955045,-3.2978727702604296,694
81956.55675183414,250.75434048180188,286.28055601426047,1.4577130309233883,-3.597896672482155,2772
4914.3543461285,58.94925308833335,70.10245606345401,131624192286648.6,-2.467636910316732,1203
723.7864864792466,21.187299013700024,26.90328021783304,109320876008031.67,-1.483207564339362,592
50111.9948977254,196.63701850407412,223.85708587785513,1.9921432988270908,-3.0912042203741263,561
