mse,mae,rmse,mape,r2,node
80509.3075437609,226.102365125424,283.74162109877517,0.9501483542553834,-1.6004037059452627,694
51341.11581681679,186.83940840019753,226.58578026172955,0.8678970715795149,-1.8803204396502413,2772
1680.4189489312678,28.755649934843106,40.99291339891894,518202819604416.0,-0.18572702774277006,1203
102.0346749506715,6.495497115547695,10.101221458352029,65108489373208.72,0.6499336732647321,592
27464.417826689678,127.36535987147577,165.72392050241172,0.8780567759728028,-1.242228479468722,561
