mse,mae,rmse,mape,r2,node
15306.313322238273,99.19140542373455,123.71868622903443,0.4591628973952282,0.5056150015217431,694
2699.597178174046,38.56103653882546,51.95764792765398,0.43018318057758964,0.8485481897421114,2772
267.21485403780576,12.385286190009937,16.346707743084103,92433908573330.75,0.8114494752344494,1203
122.49087293171615,7.498545502701765,11.067559483992673,115882921657880.95,0.5797513936656087,592
1442.7531508060206,23.236216845335782,37.98359054652444,0.522253601170149,0.8822118777833053,561
